"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Ireland","IRL","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iran, Islamic Rep.","IRN","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.8","","","9.5","","","","","","4.6","","","","","","4.1","","","","","","","","","","",
"Iraq","IRQ","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.4","","","","","","","","","12.8","","","10.1","8","","7.1","","","","","7.2","","","","","","","3.9","","",
"Iceland","ISL","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Israel","ISR","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Italy","ITA","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Jamaica","JAM","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.8","","5.6","5.7","","4.6","4.8","5.6","3.5","3.8","2.1","3.9","4","2.7","","3.1","","4.8","1.8","2.4","","3.4","","2.7","","2.2","","4.4","","","","",
"Jordan","JOR","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.1","","","","","","","3.8","","","","","3.7","","","","","","","1.9","","","3","","","","","","","","",
"Japan","JPN","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.4","","","","","","","","","","",
"Kazakhstan","KAZ","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.4","","","","3.8","","","","","","","4.9","","","","3.7","","","","","2","","","","","",
"Kenya","KEN","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.4","17.9","","","","17.5","","17.1","","","16.4","","18","","","16.5","","","12.7","","","11.2","","","","","","",
"Kyrgyz Republic","KGZ","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.4","","","","","","","","","2.7","","","4.7","","","3.8","","2.8","","","","1.8","","",
"Cambodia","KHM","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.6","","","","39.7","","","","","28.3","","","28.3","","28.9","","","","24.1","","","","","","",
"Kiribati","KIR","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","11.3","","","","","","","","","","","","","","","","","","","","","","","","15.1","","","","","","","","","6.9","","",
"St. Kitts and Nevis","KNA","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9","","","","","","0.7","","","","","","","","","","","",
"Kuwait","KWT","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.5","","","","","2.2","2.1","2.3","2.8","2.7","2.7","2.9","2.3","1.7","1.7","2.1","2.2","3.1","3","","","","","","",
"Latin America & Caribbean (excluding high income)","LAC","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lao PDR","LAO","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.8","35.9","","","","","","35.6","","","","","","31.6","","","","","26.6","","","","25.5","","21.1","","","",
"Lebanon","LBN","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.5","","","","","","","","4.2","","","","","","","","","","","","","","","","",
"Liberia","LBR","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.8","","","","","","","20.4","","","16.6","","","15.3","","","13.6","","","10.9","",
"Libya","LBY","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.2","","","","","","","","","","","","5.6","","","","","","","11.7","","","","","","",
"St. Lucia","LCA","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.8","","","","","","","","",
"Latin America & Caribbean","LCN","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.29168319702148","5.11922550201416","4.95430183410645","4.79570627212524","4.64236927032471","4.4937219619751","4.35077667236328","4.21048784255981","4.07343721389771","3.94047260284424","3.81204581260681","3.68721055984497","3.56666827201843","3.45009875297546","3.33692216873169","3.22682571411133","3.12042760848999","3.01654148101807","2.91544842720032","2.81763553619385","2.72333598136902",
"Least developed countries: UN classification","LDC","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.6488914489746","28.0942897796631","27.5462799072266","27.0049438476563","26.4703598022461","25.9425983428955","25.4217205047607","24.9077835083008","24.4008369445801","23.9009246826172","23.4080829620361","22.922342300415","22.4437294006348","21.9722595214844","21.5079460144043","21.0507984161377","20.6008167266846","20.1579990386963","19.7223339080811","19.2938098907471","18.872407913208",
"Liechtenstein","LIE","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.8","","","","","","30.3","","29.3","","","","","22.9","","","","","","","22.1","","21.6","","","26.1","","","","20.5","","","","",
"Lower middle income","LMC","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.66676902771","30.9667663574219","30.2753810882568","29.5928153991699","28.9192562103271","28.2548732757568","27.5998287200928","26.9542655944824","26.3183116912842","25.6920871734619","25.0756893157959","24.4692115783691","23.8727283477783","23.2863025665283","22.7099857330322","22.1438140869141","21.5878143310547","21.0420036315918","20.5063819885254","19.9809455871582","19.4656753540039",
"Low & middle income","LMY","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.5243244171143","21.9090576171875","21.4084968566895","20.992073059082","20.5866661071777","20.1427307128906","19.7023391723633","19.2398071289063","18.7564315795898","18.2707901000977","17.7964000701904","17.3376293182373","16.8704795837402","16.4081020355225","15.9636316299438","15.5468444824219","15.1348323822021","14.7619180679321","14.420994758606","14.0979089736938","13.7823181152344",
"Lesotho","LSO","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.8","18.9","","","","","","","","","","","16.6","","","","","13.4","","","","","10.5","","","","10.5","","",
"Late-demographic dividend","LTE","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Luxembourg","LUX","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latvia","LVA","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.4","","","","","8.1","","","","","7.7","","","","","","9.8","","","","","","","","2.9","","","","","","2.6","","","",
"Monaco","MCO","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.2","","","","","","","2.2","","","","","","","","",
"Madagascar","MDG","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.2","40.9","","30.4","","38","","","","","","","36.7","","","","","","","","32.6","","","","","","26.4","","",
"Maldives","MDV","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.5","39","","36.7","","","","25.7","","","","","","","","17.7","","","","","","","","14.8","","","",
"Middle East & North Africa","MEA","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.70555973052979","8.44683361053467","8.19510746002197","7.95023107528687","7.71205711364746","7.48043870925903","7.25522947311401","7.03628492355347","6.82346153259277","6.61661720275879","6.41561126708984","6.2203049659729","6.03056144714355","5.84624481201172","5.6672215461731","5.49336051940918","5.3245325088501","5.16060972213745","5.00146675109863","4.84698057174683","4.69703054428101",
"Mexico","MEX","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.9","9.6","","","","","","","10.3","","5.6","","","","","","","","3.4","","","","","","2.8","","","3.9","4.2","","","4.7","",
"Marshall Islands","MHL","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.9","","","",
"Middle income","MIC","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.612621307373","20.9736995697021","20.4597759246826","20.0376319885254","19.6279220581055","19.1761665344238","18.7284622192383","18.2567119598389","17.7620487213135","17.2648220062256","16.7801494598389","16.3132076263428","15.836109161377","15.3637285232544","14.9106073379517","14.4873380661011","14.0672016143799","13.6916913986206","13.3521757125854","13.0318183898926","12.7182464599609",
"North Macedonia","MKD","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.9","","","","","","1.8","","","","","","1.3","","","","","","","","0.9","",
"Mali","MLI","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.6","","","","","","","","","37.7","","","","","30","","","","","27.9","","","","18.9","20","","","24.1","25","20.2","17.1","18.6","18.1","",
"Malta","MLT","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Myanmar","MMR","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.5","37","","","31.2","38.7","","28.1","","","30","","","29.2","","","","","","22.6","","","","","","","18.5","","19.1","","",
"Middle East & North Africa (excluding high income)","MNA","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2","","","","","","","","1","","","","","3.7","","",
"Mongolia","MNG","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.8","","","","","","","10.8","11.6","","","","4.8","5.3","","","","","3.3","","","1.6","","","0.8","","1.8","","",
"Northern Mariana Islands","MNP","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.9","","26.3","","","","24.5","","21.2","","","","","18.2","","","15.6","","","","15.6","","","","","",
"Mauritania","MRT","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.3","","","","29.7","","","","","","","25.5","16.5","","","24.4","20.4","","","24.9","","","19.2","","",
"Mauritius","MUS","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","21.1","","","","","","","","","","13","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malawi","MWI","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.4","","","26.5","","","24.5","","21.5","","21.7","","18.6","","15.6","","","12.1","13.9","","","","16.7","11.8","15","12.6","11.8","9","",
"Malaysia","MYS","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.1","23.1","22.6","20.5","19.7","17.7","","","","16.7","","","","","","","12.7","","","","","","","","","12.4","13.7","","","14.1","",
"North America","NAC","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.890487909317017","0.877940535545349","0.865568399429321","0.853369116783142","0.841340303421021","0.829479694366455","0.81778484582901","0.806253552436829","0.794883549213409","0.783672630786896","0.772618591785431","0.761719286441803","0.7509725689888","0.740376353263855","0.729928493499756","0.71962708234787","0.709469974040985","0.699455201625824","0.689580857753754","0.679844915866852","0.67024552822113",
"Namibia","NAM","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.4","","","","","","","","20.2","","","","","","","17.4","","","","","","13.2","","","","","","","",
"New Caledonia","NCL","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","45","","","","","","","38.7","","","","","","46.9","","43.1","","","","","","35.6","37.9","34.6","33.5","40","38.4","32.1","33.1","34.6","35.8","32","","37.5","31.3","",
"Nigeria","NGA","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.1","","","35.1","","","","","","","","","","26.7","","","","","","","","24.2","","","20.6","19.5","31.5","","21.8","","18.4",
"Nicaragua","NIC","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.6","","","","","10.3","","","7.7","","","4.3","","","5.7","","","","","4.6","","","","","","","","",
"Netherlands","NLD","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.1","","","","","","","","","","","","","1","","","","","","","","","","","",
"Norway","NOR","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nepal","NPL","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.6","47.1","","38.2","","","42.8","","","","","38.6","","","","","28.9","","","29.7","","27.3","","","24.4","",
"Nauru","NRU","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.8","","","","","","","","","","","","","",
"New Zealand","NZL","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"OECD members","OED","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oman","OMN","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.6","","","10.4","","","","","13","","","","","","","","","","8.6","","","","","9.7","","","11.2","","","",
"Other small states","OSS","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","44.4","","","","","38.4","35.3","","","34.2","","","","","","31.2","","","","","","","","","","31.4","","31.8","","","","","23.1","","",
"Panama","PAN","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","","","","","","5.3","","","","","3.9","","","","","","","","","","","3","",
"Peru","PER","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.8","","","","","5.7","","","","5.2","","","","","5.4","","4.3","","4.3","4.3","4.2","3.4","3.6","3.2","3.4","3.2","3.2","2.6","2.4","",
"Philippines","PHL","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.3","","","29.9","","29.8","26.3","","","","","28.3","","","","","20.7","","","","","20.6","","","20.2","","19.9","","21.4","","","19.1","","",
"Palau","PLW","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","22.8","","","","","","","","","","","","","","","","","","","","","","18.1","","","","","27.8","","","","","","","","","","",
"Poland","POL","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7","","","","","","","","","",
"Pre-demographic dividend","PRE","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.5","","24.7","","17.8","","20.6","","","","","18.8","","","15.2","","","","","9.3","","","",
"Portugal","PRT","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4","","","","",
"Paraguay","PRY","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.8","","","","","","","","","","","","","","","3.4","","","","","","","2.6","","","","1.3","","","","",
"West Bank and Gaza","PSE","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","","","","2.2","","","","3.3","","2.6","","","","3.7","","","","1.4","","","","","","2.1",
"Pacific island small states","PSS","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.8","","","","","","","","","","","","","","","","","","","","","","","","","",
"Romania","ROU","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","","","","","","","","3.4","3.7","3.8","3.5","","","","","","","","","","","","","","","","","","",
"Russian Federation","RUS","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Rwanda","RWA","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.2","","","","22.6","","","","20.3","","","","","17.9","","","","14.3","11.7","","12","","","8.9","","","12.6","","7.7",
"South Asia","SAS","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.8731842041016","42.0321922302246","41.19580078125","40.3644599914551","39.5386199951172","38.7187042236328","37.9051322937012","37.0983047485352","36.2986145019531","35.5064315795898","34.722110748291","33.9459991455078","33.1784172058105","32.4196739196777","31.6700572967529","30.9298400878906","30.1992778778076","29.4786071777344","28.768045425415","28.0677967071533","27.3780384063721",
"Saudi Arabia","SAU","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.5","","","","","","","","","","5.3","","","","","","","","","","","","","","","","",
"Sudan","SDN","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27","","","","29.8","","","","33","","","","","","",
"Senegal","SEN","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","17","","","","","20.4","","19","","","19.6","","","","17.8","","","","","14.5","","","","","","18.4","14.4","16.7","12.8","16.1","13.8","14.4","15.1","14.4","",
"Singapore","SGP","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.3","","","","","","","","","","","","","","","","","","","","",
"Solomon Islands","SLB","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.3","","","","","","","","","","","","","","","","","","11.8","","","","","","","","16.2","","","","","",
"Sierra Leone","SLE","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.7","25.4","","","","","","","","","","23.4","","","","","27.2","","","","","18.5","","","","13","","","13.6","","13.5","",
"El Salvador","SLV","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.1","","","","","8","","","","","9.7","","","","","6.1","","","","","6.7","","","","","","5","","","","","","",
"San Marino","SMR","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.8","","","","","","","32.8","","","22.5","","","","","","","","","","","",
